municipality_name,date,temp_mean_c,temp_min_c,temp_max_c,humidity_mean_pct,rainfall_sum_mm
Montevista,2024-11-12,26.70,23.80,33.10,83.00,4.60
Montevista,2024-11-13,28.10,23.70,34.90,74.00,0.90
Montevista,2024-11-14,28.60,22.70,36.20,72.00,0.00
Montevista,2024-11-15,27.70,23.50,34.90,80.00,3.40
Montevista,2024-11-16,27.90,24.20,34.50,80.00,2.00
Montevista,2024-11-17,28.10,23.60,35.30,76.00,1.60
Montevista,2024-11-18,27.40,23.80,32.80,81.00,6.00
Montevista,2024-11-19,27.40,24.00,33.40,78.00,1.00
Montevista,2024-11-20,27.90,24.00,33.30,74.00,0.90
Montevista,2024-11-21,28.60,23.50,35.20,71.00,0.00
Montevista,2024-11-22,27.60,24.20,34.80,79.00,4.10
Montevista,2024-11-23,26.00,23.60,30.80,87.00,11.30
Montevista,2024-11-24,26.10,24.00,30.20,88.00,18.00
Montevista,2024-11-25,26.30,23.80,30.20,86.00,1.90
Montevista,2024-11-26,27.20,23.50,32.80,80.00,1.80
Montevista,2024-11-27,26.20,23.70,30.00,88.00,8.00
Montevista,2024-11-28,25.70,23.80,29.20,91.00,11.50
Montevista,2024-11-29,25.80,24.30,28.50,91.00,10.80
Montevista,2024-11-30,25.70,23.10,30.50,90.00,9.60
Montevista,2024-12-01,25.60,24.00,29.40,93.00,19.90
Montevista,2024-12-02,26.20,23.40,31.80,90.00,12.00
Montevista,2024-12-03,26.70,23.50,30.80,87.00,1.20
Montevista,2024-12-04,26.70,22.60,31.90,83.00,0.20
Montevista,2024-12-05,27.00,22.10,32.20,81.00,0.10
Montevista,2024-12-06,27.40,23.30,32.60,82.00,0.20
Montevista,2024-12-07,25.90,23.50,29.40,90.00,16.10
Montevista,2024-12-08,25.20,23.90,27.40,94.00,17.90
Montevista,2024-12-09,26.00,24.10,30.20,92.00,16.70
Montevista,2024-12-10,25.90,24.50,28.30,93.00,21.40
Montevista,2024-12-11,25.90,23.50,30.40,89.00,17.90
Montevista,2024-12-12,25.40,23.90,27.00,94.00,5.40
Montevista,2024-12-13,26.00,23.10,30.70,89.00,1.20
Montevista,2024-12-14,25.90,23.00,30.40,86.00,4.70
Montevista,2024-12-15,25.40,22.20,29.20,86.00,1.90
Montevista,2024-12-16,24.80,23.30,27.10,92.00,31.70
Montevista,2024-12-17,24.20,23.20,26.10,96.00,17.80
Montevista,2024-12-18,25.60,23.00,29.10,90.00,9.70
Montevista,2024-12-19,25.60,23.10,29.10,92.00,17.10
Montevista,2024-12-20,25.70,23.80,29.90,93.00,19.50
Montevista,2024-12-21,26.00,23.60,29.60,91.00,3.70
Montevista,2024-12-22,26.00,24.00,30.00,93.00,11.90
Montevista,2024-12-23,26.30,23.50,30.90,89.00,4.90
Montevista,2024-12-24,25.90,24.20,28.40,92.00,1.00
Montevista,2024-12-25,25.50,23.80,28.20,92.00,20.70
Montevista,2024-12-26,25.30,23.80,28.00,93.00,5.70
Montevista,2024-12-27,24.80,23.40,27.00,95.00,14.00
Montevista,2024-12-28,25.60,23.40,30.20,90.00,5.60
Montevista,2024-12-29,26.00,23.10,30.90,89.00,24.70
Montevista,2024-12-30,25.80,23.50,29.60,92.00,19.90
Montevista,2024-12-31,25.70,24.20,28.60,92.00,8.90
Montevista,2025-01-01,25.50,23.30,28.20,90.00,1.50
Montevista,2025-01-02,25.80,23.20,30.30,91.00,8.30
Montevista,2025-01-03,25.90,22.90,29.40,88.00,1.50
Montevista,2025-01-04,25.70,23.90,30.30,91.00,15.50
Montevista,2025-01-05,25.40,22.80,29.40,91.00,17.60
Montevista,2025-01-06,26.00,23.00,29.80,87.00,1.50
Montevista,2025-01-07,25.70,23.10,30.20,90.00,2.40
Montevista,2025-01-08,25.70,23.40,29.80,90.00,2.90
Montevista,2025-01-09,25.10,23.10,27.80,93.00,28.00
Montevista,2025-01-10,25.10,22.80,28.90,92.00,27.50
Montevista,2025-01-11,25.90,23.00,30.40,86.00,2.20
Montevista,2025-01-12,25.30,22.90,29.20,90.00,14.30
Montevista,2025-01-13,26.10,23.10,30.50,85.00,1.30
Montevista,2025-01-14,26.00,23.20,30.20,85.00,2.90
Montevista,2025-01-15,25.10,23.20,27.90,90.00,5.80
Montevista,2025-01-16,26.30,23.40,30.10,86.00,1.30
Montevista,2025-01-17,26.70,23.50,31.90,81.00,0.10
Montevista,2025-01-18,26.00,22.00,31.10,80.00,0.10
Montevista,2025-01-19,25.80,23.30,28.60,84.00,6.30
Montevista,2025-01-20,25.60,23.60,29.20,92.00,1.30
Montevista,2025-01-21,25.90,22.90,29.80,90.00,15.10
Montevista,2025-01-22,26.60,23.40,31.20,85.00,6.10
Montevista,2025-01-23,25.90,23.00,31.00,89.00,27.00
Montevista,2025-01-24,26.60,23.00,30.80,86.00,1.10
Montevista,2025-01-25,25.90,24.00,29.00,88.00,5.80
Montevista,2025-01-26,25.60,22.90,29.20,89.00,3.00
Montevista,2025-01-27,25.30,23.10,29.30,89.00,21.40
Montevista,2025-01-28,26.10,23.00,30.40,83.00,0.20
Montevista,2025-01-29,24.70,23.80,27.20,92.00,8.70
Montevista,2025-01-30,25.80,22.70,30.90,86.00,0.80
Montevista,2025-01-31,26.40,23.00,31.50,81.00,0.20
Montevista,2025-02-01,25.60,21.60,30.20,88.00,9.60
Montevista,2025-02-02,25.60,23.40,28.70,89.00,4.20
Montevista,2025-02-03,25.80,23.00,30.00,84.00,0.80
Montevista,2025-02-04,25.90,24.00,29.50,83.00,3.20
Montevista,2025-02-05,24.70,23.40,26.30,92.00,18.90
Montevista,2025-02-06,24.60,23.10,27.50,93.00,13.30
Montevista,2025-02-07,25.00,23.20,27.90,93.00,9.60
Montevista,2025-02-08,25.90,23.20,29.60,89.00,2.00
Montevista,2025-02-09,25.90,23.10,30.80,88.00,15.50
Montevista,2025-02-10,24.90,23.20,28.00,93.00,7.70
Montevista,2025-02-11,26.20,23.50,30.50,84.00,0.10
Montevista,2025-02-12,24.80,23.50,27.00,93.00,10.80
Montevista,2025-02-13,24.90,23.10,28.10,92.00,30.20
Montevista,2025-02-14,25.40,22.90,28.30,90.00,3.30
Montevista,2025-02-15,26.00,23.60,31.00,90.00,5.40
Montevista,2025-02-16,24.90,21.80,29.40,92.00,8.20
Montevista,2025-02-17,24.90,22.00,30.10,92.00,22.90
Montevista,2025-02-18,25.40,22.50,30.00,87.00,4.10
Montevista,2025-02-19,25.20,22.80,28.60,89.00,40.40
Montevista,2025-02-20,25.60,22.70,31.30,87.00,4.40
Montevista,2025-02-21,24.40,22.60,27.00,93.00,6.90
Montevista,2025-02-22,25.70,22.50,31.10,85.00,0.60
Montevista,2025-02-23,25.60,21.30,30.50,83.00,0.50
Montevista,2025-02-24,25.30,22.50,29.00,86.00,19.50
Montevista,2025-02-25,24.60,22.50,28.00,90.00,16.50
Montevista,2025-02-26,25.50,22.10,29.80,86.00,5.40
Montevista,2025-02-27,24.60,22.40,27.50,90.00,13.20
Montevista,2025-02-28,24.80,22.80,27.20,91.00,5.00
Montevista,2025-03-01,26.30,23.20,31.10,87.00,2.00
Montevista,2025-03-02,26.50,22.80,31.80,82.00,0.90
Montevista,2025-03-03,25.90,23.70,29.90,90.00,3.20
Montevista,2025-03-04,25.50,23.70,29.20,93.00,18.60
Montevista,2025-03-05,25.30,23.50,29.80,92.00,11.20
Montevista,2025-03-06,25.30,22.20,29.00,92.00,7.20
Montevista,2025-03-07,26.20,23.00,30.60,88.00,3.00
Montevista,2025-03-08,26.80,23.10,32.20,80.00,0.30
Montevista,2025-03-09,26.30,23.40,30.70,84.00,1.10
Montevista,2025-03-10,25.80,23.00,30.00,88.00,3.80
Montevista,2025-03-11,26.60,22.90,32.00,81.00,3.20
Montevista,2025-03-12,26.80,22.80,32.20,81.00,0.00
Montevista,2025-03-13,26.70,22.90,32.00,81.00,0.20
Montevista,2025-03-14,26.80,23.40,31.20,83.00,1.10
Montevista,2025-03-15,27.30,24.30,31.30,83.00,4.50
Montevista,2025-03-16,26.10,24.00,30.00,90.00,25.60
Montevista,2025-03-17,25.70,23.10,28.80,91.00,26.20
Montevista,2025-03-18,26.20,23.00,30.60,86.00,1.80
Montevista,2025-03-19,26.50,24.00,31.00,88.00,14.60
Montevista,2025-03-20,27.20,24.20,32.60,82.00,0.30
Montevista,2025-03-21,26.10,23.50,29.10,88.00,5.70
Montevista,2025-03-22,27.00,24.00,31.50,81.00,3.10
Montevista,2025-03-23,25.80,23.30,28.50,89.00,7.40
Montevista,2025-03-24,26.30,23.80,30.00,88.00,11.70
Montevista,2025-03-25,26.10,22.00,31.20,87.00,0.70
Montevista,2025-03-26,25.90,23.20,31.60,90.00,5.50
Montevista,2025-03-27,26.30,23.70,30.80,86.00,1.90
Montevista,2025-03-28,26.20,23.10,31.00,89.00,17.80
Montevista,2025-03-29,25.90,23.60,30.10,92.00,32.30
Montevista,2025-03-30,25.80,23.70,30.00,90.00,14.50
Montevista,2025-03-31,26.50,23.20,32.00,85.00,7.50
Montevista,2025-04-01,26.30,21.60,32.30,84.00,0.30
Montevista,2025-04-02,26.80,22.00,32.40,82.00,0.10
Montevista,2025-04-03,26.50,22.00,31.40,84.00,4.10
Montevista,2025-04-04,26.60,23.20,30.80,84.00,11.80
Montevista,2025-04-05,25.30,21.80,28.80,89.00,8.80
Montevista,2025-04-06,25.80,23.60,29.90,90.00,9.10
Montevista,2025-04-07,25.60,22.50,29.80,90.00,16.30
Montevista,2025-04-08,26.10,23.40,31.20,88.00,6.30
Montevista,2025-04-09,26.90,23.30,32.60,82.00,0.30
Montevista,2025-04-10,26.60,22.50,31.80,86.00,3.50
Montevista,2025-04-11,26.30,23.50,30.90,90.00,12.60
Montevista,2025-04-12,26.10,24.20,30.50,90.00,9.10
Montevista,2025-04-13,26.50,23.80,30.70,88.00,5.40
Montevista,2025-04-14,25.80,23.40,30.60,90.00,5.90
Montevista,2025-04-15,26.10,23.40,30.20,91.00,27.70
Montevista,2025-04-16,27.00,22.90,33.00,82.00,0.40
Montevista,2025-04-17,26.50,21.10,32.80,83.00,3.60
Montevista,2025-04-18,27.80,24.00,33.30,78.00,0.00
Montevista,2025-04-19,27.10,23.50,32.30,82.00,0.40
Montevista,2025-04-20,27.20,23.60,33.00,82.00,0.70
Montevista,2025-04-21,27.70,24.50,32.80,79.00,1.10
Montevista,2025-04-22,27.70,23.50,32.20,78.00,0.30
Montevista,2025-04-23,27.60,22.80,33.20,77.00,0.20
Montevista,2025-04-24,27.90,23.50,33.20,76.00,0.20
Montevista,2025-04-25,27.40,22.90,32.10,80.00,1.90
Montevista,2025-04-26,25.70,23.60,28.40,88.00,11.10
Montevista,2025-04-27,25.70,23.50,29.90,91.00,34.50
Montevista,2025-04-28,26.10,23.00,31.00,88.00,14.70
Montevista,2025-04-29,25.90,24.00,29.90,91.00,14.70
Montevista,2025-04-30,25.80,23.60,29.90,91.00,20.40
Montevista,2025-05-01,26.10,23.90,31.40,90.00,12.30
Montevista,2025-05-02,25.60,23.90,28.60,93.00,30.30
Montevista,2025-05-03,25.80,23.50,31.30,91.00,21.50
Montevista,2025-05-04,26.20,22.90,30.90,89.00,6.00
Montevista,2025-05-05,26.50,23.70,30.20,89.00,14.20
Montevista,2025-05-06,25.90,23.60,29.60,92.00,24.20
Montevista,2025-05-07,26.00,23.40,29.60,90.00,14.10
Montevista,2025-05-08,26.40,23.20,30.90,88.00,0.80
Montevista,2025-05-09,26.30,23.60,30.20,89.00,2.00
Montevista,2025-05-10,26.30,22.60,31.80,89.00,7.60
Montevista,2025-05-11,26.30,23.40,31.40,87.00,0.20
Montevista,2025-05-12,26.50,22.60,32.00,87.00,5.00
Montevista,2025-05-13,26.10,23.60,30.30,90.00,10.50
Montevista,2025-05-14,26.20,23.70,30.70,89.00,25.90
Montevista,2025-05-15,25.80,23.90,29.50,92.00,11.70
Montevista,2025-05-16,26.50,23.30,31.00,89.00,24.10
Montevista,2025-05-17,25.80,24.00,29.30,92.00,21.10
Montevista,2025-05-18,25.30,23.70,28.40,92.00,18.40
Montevista,2025-05-19,25.70,22.80,31.20,90.00,12.80
Montevista,2025-05-20,25.60,23.00,28.30,92.00,13.60
Montevista,2025-05-21,25.40,23.80,29.00,93.00,12.70
Montevista,2025-05-22,25.60,23.70,29.90,92.00,17.30
Montevista,2025-05-23,25.20,23.50,29.40,94.00,18.10
Montevista,2025-05-24,25.60,23.20,29.50,93.00,10.10
Montevista,2025-05-25,25.80,23.00,31.20,91.00,9.60
Montevista,2025-05-26,26.40,22.40,31.10,88.00,1.00
Montevista,2025-05-27,26.30,24.20,30.50,92.00,11.20
Montevista,2025-05-28,25.80,24.00,28.60,92.00,4.60
Montevista,2025-05-29,26.20,23.40,30.00,89.00,5.50
Montevista,2025-05-30,26.60,23.00,31.60,88.00,2.40
Montevista,2025-05-31,26.40,23.40,30.90,90.00,8.30
Montevista,2025-06-01,26.10,23.90,31.00,90.00,13.20
Montevista,2025-06-02,26.00,23.60,30.70,89.00,4.00
Montevista,2025-06-03,26.20,23.50,30.20,90.00,8.30
Montevista,2025-06-04,26.50,23.60,30.90,88.00,11.90
Montevista,2025-06-05,25.70,23.10,29.40,92.00,20.40
Montevista,2025-06-06,25.80,23.60,31.10,91.00,11.90
Montevista,2025-06-07,26.10,23.70,29.90,89.00,10.80
Montevista,2025-06-08,27.00,24.20,31.30,83.00,7.20
Montevista,2025-06-09,27.20,24.10,31.10,83.00,0.00
Montevista,2025-06-10,27.60,24.10,32.00,85.00,0.80
Montevista,2025-06-11,27.20,24.90,30.90,85.00,1.40
Montevista,2025-06-12,26.40,24.20,31.90,89.00,16.50
Montevista,2025-06-13,25.90,22.80,30.90,91.00,28.80
Montevista,2025-06-14,26.30,23.90,30.20,89.00,9.10
Montevista,2025-06-15,25.10,23.50,28.30,94.00,22.20
Montevista,2025-06-16,26.30,23.10,31.00,86.00,1.10
Montevista,2025-06-17,26.00,23.40,30.00,90.00,18.10
Montevista,2025-06-18,26.50,23.40,30.80,86.00,2.20
Montevista,2025-06-19,25.30,23.20,28.90,91.00,7.30
Montevista,2025-06-20,25.40,23.40,28.80,91.00,8.30
Montevista,2025-06-21,25.20,23.50,28.90,92.00,16.70
Montevista,2025-06-22,26.00,22.50,31.50,87.00,18.20
Montevista,2025-06-23,24.80,23.20,27.40,91.00,8.50
Montevista,2025-06-24,25.70,22.60,30.20,89.00,9.50
Montevista,2025-06-25,25.90,22.80,30.80,89.00,4.90
Montevista,2025-06-26,26.30,23.20,30.10,87.00,1.70
Montevista,2025-06-27,26.00,23.30,31.30,89.00,12.80
Montevista,2025-06-28,26.20,22.70,31.80,88.00,37.40
Montevista,2025-06-29,25.30,22.80,30.60,92.00,39.20
Montevista,2025-06-30,25.50,23.10,29.70,90.00,18.60
Montevista,2025-07-01,26.10,23.20,30.30,89.00,10.20
Montevista,2025-07-02,26.90,23.90,32.00,84.00,3.70
Montevista,2025-07-03,26.80,23.20,32.00,85.00,0.00
Montevista,2025-07-04,26.50,24.10,31.00,87.00,6.20
Montevista,2025-07-05,27.10,23.60,32.00,86.00,9.40
Montevista,2025-07-06,25.70,23.40,29.30,89.00,8.70
Montevista,2025-07-07,26.30,23.10,32.40,86.00,24.30
Montevista,2025-07-08,26.20,22.80,31.40,87.00,10.70
Montevista,2025-07-09,26.20,23.60,30.50,85.00,5.50
Montevista,2025-07-10,26.20,23.50,31.20,86.00,19.40
Montevista,2025-07-11,26.40,24.00,30.60,84.00,12.90
Montevista,2025-07-12,26.30,23.10,30.70,88.00,2.60
Montevista,2025-07-13,26.90,24.20,30.50,85.00,13.00
Montevista,2025-07-14,26.40,23.50,30.70,87.00,31.70
Montevista,2025-07-15,26.20,23.90,31.00,88.00,7.50
Montevista,2025-07-16,26.90,23.90,30.80,84.00,1.10
Montevista,2025-07-17,26.70,24.10,30.10,81.00,3.40
Montevista,2025-07-18,26.90,23.70,31.00,80.00,0.90
Montevista,2025-07-19,27.20,24.80,30.40,78.00,0.50
Montevista,2025-07-20,27.20,23.60,31.20,82.00,0.00
Montevista,2025-07-21,27.40,24.40,32.20,84.00,1.10
Montevista,2025-07-22,26.70,24.20,31.50,85.00,6.70
Montevista,2025-07-23,27.90,24.40,32.40,74.00,0.70
Montevista,2025-07-24,28.50,24.80,32.90,74.00,0.00
Montevista,2025-07-25,28.10,23.70,32.80,77.00,0.00
Montevista,2025-07-26,28.20,24.20,32.80,78.00,0.30
Montevista,2025-07-27,27.90,23.60,32.90,78.00,0.00
Montevista,2025-07-28,28.20,23.60,33.50,75.00,0.00
Montevista,2025-07-29,28.50,24.30,33.50,73.00,0.10
Montevista,2025-07-30,28.40,24.40,33.70,74.00,0.00
Montevista,2025-07-31,28.70,24.00,34.30,73.00,0.20
Montevista,2025-08-01,28.10,24.50,33.50,79.00,12.40
Montevista,2025-08-02,27.80,22.90,33.70,81.00,0.60
Montevista,2025-08-03,27.70,24.30,33.40,83.00,7.40
Montevista,2025-08-04,27.60,23.10,33.30,81.00,5.10
Montevista,2025-08-05,27.60,23.80,33.30,78.00,2.30
Montevista,2025-08-06,26.90,23.80,33.60,81.00,3.40
Montevista,2025-08-07,26.60,23.10,32.60,84.00,9.50
Montevista,2025-08-08,26.50,24.00,30.50,84.00,6.80
Montevista,2025-08-09,26.60,23.40,32.80,85.00,11.20
Montevista,2025-08-10,26.10,23.20,32.00,86.00,6.00
Montevista,2025-08-11,25.70,23.00,31.80,87.00,16.60
Montevista,2025-08-12,25.50,22.50,30.10,87.00,2.70
Montevista,2025-08-13,25.80,22.40,30.90,88.00,17.30
Montevista,2025-08-14,25.70,23.80,30.50,89.00,7.20
Montevista,2025-08-15,25.60,23.10,30.40,89.00,5.50
Montevista,2025-08-16,26.00,22.10,31.30,85.00,1.40
Montevista,2025-08-17,25.80,23.10,30.00,89.00,10.60
Montevista,2025-08-18,25.90,23.00,30.10,89.00,13.90
Montevista,2025-08-19,25.00,23.40,28.00,92.00,18.40
Montevista,2025-08-20,25.90,22.30,31.50,85.00,0.90
Montevista,2025-08-21,25.90,22.80,31.50,86.00,3.60
Montevista,2025-08-22,25.30,22.50,30.80,89.00,25.60
Montevista,2025-08-23,25.80,22.40,30.60,85.00,4.90
Montevista,2025-08-24,25.50,23.20,28.40,85.00,1.60
Montevista,2025-08-25,25.70,22.90,29.20,87.00,3.90
Montevista,2025-08-26,25.90,22.90,31.60,82.00,41.40
Montevista,2025-08-27,26.30,23.20,30.80,82.00,8.70
Montevista,2025-08-28,27.00,23.90,31.00,80.00,0.90
Montevista,2025-08-29,26.60,24.40,30.50,82.00,0.00
Montevista,2025-08-30,24.80,23.80,26.50,94.00,14.90
Montevista,2025-08-31,25.60,23.10,29.20,84.00,2.50
Montevista,2025-09-01,27.50,23.60,32.50,73.00,0.00
Montevista,2025-09-02,27.30,23.60,33.30,81.00,8.30
Montevista,2025-09-03,26.40,23.00,31.10,85.00,0.90
Montevista,2025-09-04,26.50,24.40,31.90,84.00,4.40
Montevista,2025-09-05,26.40,23.20,31.50,86.00,11.10
Montevista,2025-09-06,26.70,23.40,31.40,85.00,5.70
Montevista,2025-09-07,26.10,23.70,31.00,88.00,8.90
Montevista,2025-09-08,25.20,23.00,28.30,90.00,15.40
Montevista,2025-09-09,26.20,21.90,31.90,85.00,12.90
Montevista,2025-09-10,25.90,22.50,32.00,88.00,8.00
Montevista,2025-09-11,26.00,22.80,32.20,87.00,1.50
Montevista,2025-09-12,26.00,23.40,29.10,87.00,7.80
Montevista,2025-09-13,26.50,23.60,31.80,86.00,9.50
Montevista,2025-09-14,25.80,23.20,30.80,90.00,15.90
Montevista,2025-09-15,25.50,22.90,30.50,90.00,14.70
Montevista,2025-09-16,26.30,23.20,30.60,86.00,1.10
Montevista,2025-09-17,26.00,23.50,31.50,89.00,15.90
Montevista,2025-09-18,25.70,22.50,30.80,90.00,15.30
Montevista,2025-09-19,26.50,23.20,31.10,86.00,1.00
Montevista,2025-09-20,27.00,24.00,32.00,84.00,1.40
Montevista,2025-09-21,27.80,23.60,32.70,78.00,0.50
Montevista,2025-09-22,28.00,24.40,33.00,77.00,2.00
Montevista,2025-09-23,27.30,24.50,31.00,79.00,0.50
Montevista,2025-09-24,28.20,24.60,33.40,71.00,0.00
Montevista,2025-09-25,27.70,23.80,32.00,68.00,0.00
Montevista,2025-09-26,28.60,23.80,33.60,64.00,0.00
Montevista,2025-09-27,27.50,23.40,33.80,76.00,1.00
Montevista,2025-09-28,26.80,23.00,33.00,82.00,4.90
Montevista,2025-09-29,26.50,23.40,31.70,84.00,2.60
Montevista,2025-09-30,26.40,22.90,32.00,85.00,5.10
Montevista,2025-10-01,26.30,22.60,32.00,82.00,0.50
Montevista,2025-10-02,26.90,23.20,34.70,81.00,11.20
Montevista,2025-10-03,26.40,22.50,33.80,82.00,14.50
Montevista,2025-10-04,26.90,22.40,33.30,81.00,3.50
Montevista,2025-10-05,27.30,22.70,32.50,78.00,7.10
Montevista,2025-10-06,26.60,23.20,32.60,84.00,12.70
Montevista,2025-10-07,25.90,23.00,31.00,87.00,14.00
Montevista,2025-10-08,26.60,23.40,31.20,82.00,6.40
Montevista,2025-10-09,27.60,23.80,31.70,74.00,0.90
Montevista,2025-10-10,26.60,23.80,30.90,79.00,3.90
Montevista,2025-10-11,26.40,24.10,31.40,85.00,1.90
Montevista,2025-10-12,27.60,23.60,33.20,80.00,6.60
Montevista,2025-10-13,26.20,23.80,31.10,86.00,6.40
Montevista,2025-10-14,26.80,22.80,33.50,83.00,12.60
Montevista,2025-10-15,26.70,23.10,33.50,84.00,4.60
Montevista,2025-10-16,27.60,23.00,33.50,81.00,1.40
Montevista,2025-10-17,27.00,24.20,33.30,85.00,14.80
Montevista,2025-10-18,27.60,23.40,32.70,76.00,0.00
Montevista,2025-10-19,27.90,23.60,34.00,77.00,0.10
Montevista,2025-10-20,28.30,23.90,33.90,80.00,3.20
Montevista,2025-10-21,27.30,24.50,33.20,84.00,7.30
Montevista,2025-10-22,26.70,23.70,33.30,85.00,4.40
Montevista,2025-10-23,27.10,23.00,33.90,84.00,1.80
Montevista,2025-10-24,27.40,24.10,33.30,82.00,10.00
Montevista,2025-10-25,26.10,22.40,30.60,87.00,14.50
Montevista,2025-10-26,25.20,23.70,27.70,92.00,25.40
Montevista,2025-10-27,26.40,22.90,31.30,85.00,1.30
Montevista,2025-10-28,26.60,23.40,31.00,83.00,0.20
Montevista,2025-10-29,25.90,23.80,30.70,86.00,5.70
Montevista,2025-10-30,26.00,23.80,29.50,89.00,14.10
Montevista,2025-10-31,26.90,23.60,31.10,85.00,1.10
Montevista,2025-11-01,26.10,23.10,31.20,89.00,8.90
Montevista,2025-11-02,26.40,22.30,32.30,85.00,3.40
Montevista,2025-11-03,25.80,23.10,31.00,86.00,14.00
Montevista,2025-11-04,26.80,22.80,32.00,81.00,0.60
Montevista,2025-11-05,27.70,22.90,33.70,78.00,0.30
Montevista,2025-11-06,27.10,23.80,33.30,85.00,21.90
Montevista,2025-11-07,27.30,23.20,32.80,81.00,0.30
Montevista,2025-11-08,26.60,22.80,31.10,83.00,1.40
Montevista,2025-11-09,27.90,24.60,32.50,74.00,1.30
Montevista,2025-11-10,27.80,23.00,33.50,76.00,1.10
Montevista,2025-11-11,27.70,24.20,33.70,80.00,7.00
Montevista,2025-11-12,27.00,23.10,32.50,85.00,4.70
Montevista,2025-11-13,25.90,23.80,30.50,89.00,13.30
Montevista,2025-11-14,25.20,23.60,28.50,92.00,15.30
Montevista,2025-11-15,26.10,23.80,30.20,89.00,21.60
Montevista,2025-11-16,25.70,24.00,29.00,92.00,5.00
Montevista,2025-11-17,25.90,23.00,30.80,88.00,7.40
Montevista,2025-11-18,25.80,22.80,29.40,88.00,4.80
Montevista,2025-11-19,25.70,24.00,29.40,91.00,16.00
Montevista,2025-11-20,26.60,22.60,31.50,81.00,0.50
Montevista,2025-11-21,26.80,23.50,31.00,81.00,2.20
Montevista,2025-11-22,27.30,23.20,32.50,78.00,3.00
Montevista,2025-11-23,25.90,24.10,28.90,90.00,5.30
Montevista,2025-11-24,25.50,24.30,27.50,91.00,7.00
Montevista,2025-11-25,27.40,23.60,31.90,80.00,0.20
Montevista,2025-11-26,27.70,24.00,32.80,83.00,2.20
Montevista,2025-11-27,26.90,24.30,33.00,86.00,8.50
Montevista,2025-11-28,26.50,23.60,32.40,88.00,6.40
Montevista,2025-11-29,26.30,23.00,32.80,87.00,3.40
Montevista,2025-11-30,27.00,22.50,31.50,82.00,0.80
Montevista,2025-12-01,25.10,24.00,27.90,92.00,25.50
Montevista,2025-12-02,26.20,22.40,31.20,83.00,0.10
Montevista,2025-12-03,26.60,22.90,31.00,82.00,0.30
Montevista,2025-12-04,26.60,22.50,32.40,82.00,6.00
Montevista,2025-12-05,26.00,23.20,32.00,89.00,29.00
Montevista,2025-12-06,26.20,23.10,32.50,87.00,8.20
Montevista,2025-12-07,26.20,23.20,30.90,88.00,13.10
Montevista,2025-12-08,26.70,23.80,31.10,87.00,0.20
Montevista,2025-12-09,26.90,23.40,31.80,83.00,0.60
Montevista,2025-12-10,26.60,22.10,31.00,82.00,2.90
Montevista,2025-12-11,27.30,24.00,32.50,80.00,0.50
Montevista,2025-12-12,27.20,23.40,33.20,77.00,0.20
Montevista,2025-12-13,27.00,22.40,32.60,77.00,0.20
Montevista,2025-12-14,26.90,24.00,31.00,79.00,0.50
Montevista,2025-12-15,25.90,23.60,29.20,86.00,15.90
Montevista,2025-12-16,26.50,22.80,31.40,82.00,1.10
Montevista,2025-12-17,25.40,23.10,29.50,89.00,12.40
Montevista,2025-12-18,25.20,23.10,28.30,90.00,3.50
Montevista,2025-12-19,25.40,23.10,27.90,90.00,10.20
Montevista,2025-12-20,26.10,23.40,30.20,88.00,18.20
Montevista,2025-12-21,26.10,23.40,30.40,87.00,8.20
Montevista,2025-12-22,25.90,24.00,29.00,89.00,1.10
Montevista,2025-12-23,25.40,23.30,29.00,91.00,7.50
Montevista,2025-12-24,26.00,23.50,30.40,89.00,13.50
Montevista,2025-12-25,26.40,23.30,31.90,86.00,1.90
Montevista,2025-12-26,26.90,23.10,32.30,81.00,0.40
Montevista,2025-12-27,26.50,23.90,30.80,86.00,21.60
Montevista,2025-12-28,25.90,23.50,29.90,86.00,0.60
Montevista,2025-12-29,26.20,22.50,30.50,86.00,3.00
Montevista,2025-12-30,26.50,24.10,31.20,87.00,12.00
Montevista,2025-12-31,26.10,23.20,31.50,86.00,9.10
Montevista,2026-01-01,26.20,22.40,31.00,84.00,1.90
Montevista,2026-01-02,25.40,23.10,30.80,91.00,15.10
Montevista,2026-01-03,25.80,22.50,30.60,87.00,5.40
Montevista,2026-01-04,25.30,23.50,28.50,93.00,25.30
Montevista,2026-01-05,26.20,22.50,30.40,83.00,0.20
Montevista,2026-01-06,26.90,23.40,31.80,81.00,0.90
Montevista,2026-01-07,27.00,23.20,31.90,83.00,0.50
Montevista,2026-01-08,27.00,23.40,31.80,80.00,0.10
Montevista,2026-01-09,26.60,22.90,32.80,83.00,0.80
Montevista,2026-01-10,25.80,23.10,30.00,88.00,17.20
Montevista,2026-01-11,26.00,23.30,29.70,83.00,2.20
Montevista,2026-01-12,26.50,23.00,31.40,79.00,0.40
Montevista,2026-01-13,25.30,23.10,30.00,87.00,5.70
Montevista,2026-01-14,25.30,23.20,29.80,87.00,5.90
Montevista,2026-01-15,26.10,23.00,29.90,81.00,0.50
Montevista,2026-01-16,25.80,22.60,31.80,84.00,21.10
Montevista,2026-01-17,27.10,22.00,32.60,76.00,0.40
Montevista,2026-01-18,27.50,22.40,33.00,73.00,0.80
Montevista,2026-01-19,26.50,23.10,32.50,84.00,13.20
Montevista,2026-01-20,26.60,23.00,31.50,80.00,0.70
